AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,"13,247,870",0.2,,,,,16.58,"34,490",0.4,10.66,13.15,15.50,17.92,22.78,"22,160","27,350","32,240","37,280","47,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-1000,Supervisors of Food Preparation and Serving Workers,minor,"1,348,910",0.6,,,,,22.01,"45,780",0.4,13.99,16.84,19.69,25.78,33.29,"29,090","35,030","40,950","53,630","69,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-1010,Supervisors of Food Preparation and Serving Workers,broad,"1,348,910",0.6,,,,,22.01,"45,780",0.4,13.99,16.84,19.69,25.78,33.29,"29,090","35,030","40,950","53,630","69,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-1011,Chefs and Head Cooks,detailed,"172,370",3.1,,,,,30.12,"62,640",0.9,17.33,21.92,28.33,36.34,45.14,"36,040","45,590","58,920","75,590","93,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,"1,176,540",0.6,,,,,20.82,"43,310",0.4,13.86,16.58,18.52,23.41,29.96,"28,830","34,480","38,520","48,680","62,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2000,Cooks and Food Preparation Workers,minor,"3,546,860",0.5,,,,,16.35,"34,010",0.4,11.21,13.68,16.36,18.12,21.60,"23,310","28,460","34,020","37,680","44,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2010,Cooks,broad,"2,667,250",0.6,,,,,16.52,"34,360",0.4,11.25,13.76,16.50,18.28,21.78,"23,400","28,630","34,320","38,020","45,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2011,"Cooks, Fast Food",detailed,"673,490",1.9,,,,,14.31,"29,760",0.6,10.48,12.00,14.07,16.50,17.56,"21,800","24,960","29,260","34,320","36,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2012,"Cooks, Institution and Cafeteria",detailed,"435,640",1.0,,,,,17.27,"35,920",0.4,12.16,14.08,16.98,19.39,22.75,"25,290","29,280","35,320","40,320","47,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2013,"Cooks, Private Household",detailed,740,29.6,,,,,23.94,"49,790",11.8,13.05,16.41,20.48,27.58,42.02,"27,140","34,120","42,590","57,370","87,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2014,"Cooks, Restaurant",detailed,"1,412,350",0.8,,,,,17.34,"36,060",0.4,12.97,14.36,17.20,19.06,22.32,"26,980","29,860","35,780","39,630","46,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2015,"Cooks, Short Order",detailed,"126,370",5.0,,,,,16.31,"33,920",1.1,11.21,13.67,16.41,18.39,21.16,"23,320","28,430","34,130","38,240","44,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2019,"Cooks, All Other",detailed,"18,650",5.8,,,,,18.08,"37,610",1.6,12.85,15.17,17.27,19.69,23.50,"26,720","31,550","35,920","40,960","48,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2020,Food Preparation Workers,broad,"879,610",1.2,,,,,15.85,"32,960",0.4,11.04,13.42,15.59,17.68,20.67,"22,970","27,920","32,420","36,780","42,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2021,Food Preparation Workers,detailed,"879,610",1.2,,,,,15.85,"32,960",0.4,11.04,13.42,15.59,17.68,20.67,"22,970","27,920","32,420","36,780","42,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3000,Food and Beverage Serving Workers,minor,"6,893,410",0.4,,,,,15.89,"33,060",0.5,10.28,12.35,14.50,17.17,22.11,"21,370","25,700","30,160","35,720","46,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3010,Bartenders,broad,"711,140",1.0,,,,,17.83,"37,090",0.7,9.55,11.47,15.15,20.58,29.43,"19,870","23,860","31,510","42,800","61,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3011,Bartenders,detailed,"711,140",1.0,,,,,17.83,"37,090",0.7,9.55,11.47,15.15,20.58,29.43,"19,870","23,860","31,510","42,800","61,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3020,Fast Food and Counter Workers,broad,"3,676,580",0.6,,,,,14.48,"30,110",0.6,10.67,12.64,14.20,16.55,17.73,"22,190","26,280","29,540","34,430","36,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3023,Fast Food and Counter Workers,detailed,"3,676,580",0.6,,,,,14.48,"30,110",0.6,10.67,12.64,14.20,16.55,17.73,"22,190","26,280","29,540","34,430","36,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3030,Waiters and Waitresses,broad,"2,237,850",0.8,,,,,17.56,"36,530",0.7,8.94,11.43,15.36,20.00,28.89,"18,600","23,770","31,940","41,600","60,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3031,Waiters and Waitresses,detailed,"2,237,850",0.8,,,,,17.56,"36,530",0.7,8.94,11.43,15.36,20.00,28.89,"18,600","23,770","31,940","41,600","60,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3040,"Food Servers, Nonrestaurant",broad,"267,840",1.1,,,,,16.27,"33,840",0.5,11.77,13.77,15.92,17.68,21.03,"24,480","28,640","33,110","36,780","43,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3041,"Food Servers, Nonrestaurant",detailed,"267,840",1.1,,,,,16.27,"33,840",0.5,11.77,13.77,15.92,17.68,21.03,"24,480","28,640","33,110","36,780","43,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9000,Other Food Preparation and Serving Related Workers,minor,"1,458,690",0.8,,,,,15.37,"31,970",0.5,10.55,12.84,14.72,17.09,20.00,"21,950","26,700","30,620","35,540","41,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,"483,390",2.5,,,,,15.74,"32,730",0.7,10.33,12.64,14.99,17.22,21.43,"21,490","26,290","31,180","35,820","44,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"483,390",2.5,,,,,15.74,"32,730",0.7,10.33,12.64,14.99,17.22,21.43,"21,490","26,290","31,180","35,820","44,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9020,Dishwashers,broad,"463,940",1.4,,,,,15.22,"31,650",0.5,11.00,13.22,15.00,17.12,18.57,"22,880","27,500","31,200","35,610","38,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9021,Dishwashers,detailed,"463,940",1.4,,,,,15.22,"31,650",0.5,11.00,13.22,15.00,17.12,18.57,"22,880","27,500","31,200","35,610","38,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",broad,"425,020",1.2,,,,,14.78,"30,750",0.5,10.35,11.87,14.05,16.67,18.67,"21,530","24,690","29,220","34,670","38,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"425,020",1.2,,,,,14.78,"30,750",0.5,10.35,11.87,14.05,16.67,18.67,"21,530","24,690","29,220","34,670","38,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9090,Miscellaneous Food Preparation and Serving Related Workers,broad,"86,350",3.8,,,,,17.03,"35,430",1.3,11.66,14.16,16.29,18.21,21.91,"24,260","29,460","33,870","37,880","45,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,"86,350",3.8,,,,,17.03,"35,430",1.3,11.66,14.16,16.29,18.21,21.91,"24,260","29,460","33,870","37,880","45,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"4,429,070",0.4,,,,,18.43,"38,320",0.3,12.93,14.55,17.30,21.01,25.42,"26,890","30,270","35,990","43,690","52,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,"297,150",0.6,,,,,25.85,"53,770",0.4,16.96,19.42,23.71,30.04,37.16,"35,280","40,390","49,310","62,470","77,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,"297,150",0.6,,,,,25.85,"53,770",0.4,16.96,19.42,23.71,30.04,37.16,"35,280","40,390","49,310","62,470","77,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"171,120",0.6,,,,,24.03,"49,980",0.4,15.90,18.17,22.43,28.51,34.55,"33,060","37,790","46,650","59,290","71,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"126,020",1.2,,,,,28.33,"58,920",0.5,18.76,22.11,26.80,33.27,39.85,"39,030","45,980","55,740","69,200","82,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2000,Building Cleaning and Pest Control Workers,minor,"3,116,220",0.5,,,,,17.36,"36,100",0.3,12.28,14.13,16.72,18.92,23.08,"25,530","29,390","34,780","39,350","48,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2010,Building Cleaning Workers,broad,"3,022,470",0.5,,,,,17.23,"35,840",0.3,12.16,14.09,16.63,18.75,22.90,"25,290","29,310","34,600","39,000","47,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"2,172,500",0.3,,,,,17.43,"36,250",0.3,12.39,14.22,16.84,19.05,23.18,"25,770","29,570","35,020","39,630","48,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2012,Maids and Housekeeping Cleaners,detailed,"836,230",1.2,,,,,16.66,"34,650",0.5,11.79,13.75,16.08,18.09,21.96,"24,520","28,600","33,450","37,640","45,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2019,"Building Cleaning Workers, All Other",detailed,"13,740",5.9,,,,,21.03,"43,740",1.9,14.14,16.79,19.18,23.01,29.25,"29,410","34,910","39,900","47,860","60,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2020,Pest Control Workers,broad,"93,760",0.9,,,,,21.46,"44,650",0.5,14.75,17.65,20.90,23.27,29.05,"30,670","36,710","43,470","48,400","60,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2021,Pest Control Workers,detailed,"93,760",0.9,,,,,21.46,"44,650",0.5,14.75,17.65,20.90,23.27,29.05,"30,670","36,710","43,470","48,400","60,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3000,Grounds Maintenance Workers,minor,"1,015,700",0.5,,,,,19.53,"40,620",0.3,14.03,16.41,18.12,22.09,26.38,"29,180","34,140","37,690","45,950","54,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3010,Grounds Maintenance Workers,broad,"1,015,700",0.5,,,,,19.53,"40,620",0.3,14.03,16.41,18.12,22.09,26.38,"29,180","34,140","37,690","45,950","54,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3011,Landscaping and Groundskeeping Workers,detailed,"929,930",0.5,,,,,19.13,"39,790",0.3,13.98,16.25,17.96,21.81,24.66,"29,070","33,810","37,360","45,350","51,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,"23,520",4.4,,,,,21.38,"44,480",0.9,15.17,17.89,21.19,23.62,27.58,"31,550","37,210","44,070","49,120","57,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3013,Tree Trimmers and Pruners,detailed,"50,270",4.1,,,,,25.41,"52,850",1.5,16.56,19.58,23.59,29.06,36.47,"34,450","40,720","49,070","60,450","75,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3019,"Grounds Maintenance Workers, All Other",detailed,"11,980",7.4,,,,,22.37,"46,540",1.4,14.14,16.86,20.82,25.86,36.03,"29,410","35,080","43,310","53,800","74,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,"3,040,630",0.6,,,,,18.48,"38,430",0.5,11.12,13.66,16.47,20.83,28.19,"23,130","28,420","34,260","43,320","58,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1000,Supervisors of Personal Care and Service Workers,minor,"219,680",1.1,,,,,24.85,"51,690",0.5,15.29,18.17,22.86,29.24,36.67,"31,800","37,800","47,550","60,830","76,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1010,First-Line Supervisors of Entertainment and Recreation Workers,broad,"113,230",0.8,,,,,25.57,"53,190",0.5,15.60,18.36,23.28,30.18,37.85,"32,450","38,200","48,430","62,760","78,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,"25,100",0.9,,,,,29.86,"62,110",0.6,17.90,23.32,29.43,35.62,39.56,"37,230","48,510","61,210","74,080","82,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,"88,140",1.1,,,,,24.35,"50,650",0.6,15.10,17.90,22.14,28.63,36.32,"31,400","37,220","46,060","59,540","75,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1020,First-Line Supervisors of Personal Service Workers,broad,"106,440",1.7,,,,,24.08,"50,090",0.6,15.06,17.99,22.45,28.08,34.62,"31,330","37,430","46,690","58,410","72,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1022,First-Line Supervisors of Personal Service Workers,detailed,"106,440",1.7,,,,,24.08,"50,090",0.6,15.06,17.99,22.45,28.08,34.62,"31,330","37,430","46,690","58,410","72,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2000,Animal Care and Service Workers,minor,"288,060",2.8,,,,,16.49,"34,290",0.5,11.23,13.55,15.31,17.62,22.35,"23,350","28,190","31,830","36,650","46,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2010,Animal Trainers,broad,"19,240",3.5,,,,,21.59,"44,910",1.6,13.92,15.92,18.66,23.59,31.40,"28,960","33,120","38,810","49,080","65,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2011,Animal Trainers,detailed,"19,240",3.5,,,,,21.59,"44,910",1.6,13.92,15.92,18.66,23.59,31.40,"28,960","33,120","38,810","49,080","65,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2020,Animal Caretakers,broad,"268,830",3.0,,,,,16.12,"33,530",0.5,11.15,13.47,15.00,17.41,21.67,"23,180","28,030","31,200","36,220","45,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,"268,830",3.0,,,,,16.12,"33,530",0.5,11.15,13.47,15.00,17.41,21.67,"23,180","28,030","31,200","36,220","45,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3000,Entertainment Attendants and Related Workers,minor,"612,760",0.6,,,,,15.50,"32,250",0.5,10.38,11.94,14.35,16.95,20.79,"21,590","24,840","29,840","35,250","43,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3010,Gambling Services Workers,broad,"102,570",1.1,,,,,18.65,"38,790",0.9,10.38,11.41,15.50,20.31,33.21,"21,580","23,730","32,240","42,250","69,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3011,Gambling Dealers,detailed,"80,570",1.1,,,,,19.25,"40,030",1.0,10.29,11.23,15.50,22.60,36.16,"21,410","23,350","32,240","47,010","75,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3012,Gambling and Sports Book Writers and Runners,detailed,"8,700",4.3,,,,,15.40,"32,030",1.6,10.38,11.66,14.02,17.25,20.88,"21,580","24,260","29,170","35,880","43,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3019,"Gambling Service Workers, All Other",detailed,"13,300",3.9,,,,,17.14,"35,650",1.5,11.00,13.12,15.72,18.39,24.55,"22,880","27,290","32,710","38,260","51,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3020,Motion Picture Projectionists,broad,"2,610",10.1,,,,,21.06,"43,800",3.7,10.98,13.00,16.90,22.24,39.18,"22,840","27,040","35,160","46,260","81,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3021,Motion Picture Projectionists,detailed,"2,610",10.1,,,,,21.06,"43,800",3.7,10.98,13.00,16.90,22.24,39.18,"22,840","27,040","35,160","46,260","81,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3030,"Ushers, Lobby Attendants, and Ticket Takers",broad,"117,560",2.4,,,,,14.67,"30,520",0.6,10.45,12.10,14.32,16.73,18.16,"21,730","25,170","29,780","34,800","37,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,"117,560",2.4,,,,,14.67,"30,520",0.6,10.45,12.10,14.32,16.73,18.16,"21,730","25,170","29,780","34,800","37,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,"390,020",0.9,,,,,14.89,"30,970",0.5,10.34,12.00,14.21,16.79,18.98,"21,510","24,960","29,560","34,920","39,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,detailed,"361,680",1.0,,,,,14.54,"30,240",0.5,10.31,11.90,14.13,16.58,18.31,"21,450","24,750","29,390","34,490","38,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3092,Costume Attendants,detailed,"6,300",5.1,,,,,28.96,"60,230",1.9,16.07,18.68,25.18,36.62,45.71,"33,430","38,860","52,370","76,170","95,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,"14,720",4.6,,,,,16.63,"34,590",1.8,10.37,13.08,16.08,18.51,22.75,"21,580","27,210","33,450","38,490","47,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,"7,320",6.9,,,,,16.67,"34,670",1.5,10.66,12.81,16.00,18.81,23.80,"22,170","26,650","33,280","39,110","49,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4000,Funeral Service Workers,minor,"63,430",1.4,,,,,21.88,"45,520",0.7,13.14,14.78,18.31,25.39,35.43,"27,320","30,730","38,080","52,800","73,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4010,Embalmers and Crematory Operators,broad,"6,600",4.3,,,,,24.35,"50,640",1.3,15.54,18.02,23.00,28.29,35.06,"32,310","37,490","47,830","58,850","72,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4011,Embalmers,detailed,"3,380",5.6,,,,,27.26,"56,690",1.5,17.00,21.70,26.01,30.34,38.29,"35,360","45,130","54,090","63,100","79,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4012,Crematory Operators,detailed,"3,220",10.7,,,,,21.30,"44,290",1.7,15.00,16.82,20.03,24.10,29.14,"31,200","34,980","41,670","50,120","60,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4020,Funeral Attendants,broad,"32,620",1.8,,,,,16.92,"35,200",0.8,11.60,13.86,16.27,18.32,22.39,"24,120","28,820","33,850","38,110","46,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4021,Funeral Attendants,detailed,"32,620",1.8,,,,,16.92,"35,200",0.8,11.60,13.86,16.27,18.32,22.39,"24,120","28,820","33,850","38,110","46,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4030,"Morticians, Undertakers, and Funeral Arrangers",broad,"24,200",2.8,,,,,27.90,"58,020",1.1,14.74,18.90,24.53,34.28,44.17,"30,660","39,320","51,030","71,300","91,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,"24,200",2.8,,,,,27.90,"58,020",1.1,14.74,18.90,24.53,34.28,44.17,"30,660","39,320","51,030","71,300","91,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5000,Personal Appearance Workers,minor,"532,400",0.7,,,,,19.96,"41,510",0.8,11.60,14.20,16.79,22.31,30.05,"24,140","29,540","34,930","46,390","62,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",broad,"310,830",1.7,,,,,20.08,"41,770",0.9,11.34,13.90,16.87,22.85,30.41,"23,580","28,900","35,080","47,530","63,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5011,Barbers,detailed,"15,990",17.7,,,,,19.99,"41,570",2.4,12.87,14.49,17.38,23.66,29.37,"26,770","30,130","36,150","49,220","61,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,"294,840",2.6,,,,,20.09,"41,780",0.9,11.31,13.87,16.81,22.80,30.44,"23,520","28,850","34,970","47,420","63,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5090,Miscellaneous Personal Appearance Workers,broad,"221,570",1.4,,,,,19.78,"41,140",1.2,12.88,15.00,16.73,21.31,29.25,"26,790","31,200","34,810","44,330","60,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5091,"Makeup Artists, Theatrical and Performance",detailed,"4,130",22.7,,,,,32.97,"68,590",12.1,10.35,10.92,22.79,48.72,67.82,"21,540","22,720","47,390","101,330","141,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,"144,810",1.7,,,,,17.54,"36,480",1.0,13.11,14.99,16.47,17.75,23.11,"27,260","31,180","34,250","36,920","48,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5093,Shampooers,detailed,"7,360",9.9,,,,,14.07,"29,260",2.3,10.67,12.80,14.20,15.67,17.23,"22,190","26,620","29,530","32,600","35,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,detailed,"65,270",3.1,,,,,24.57,"51,100",2.4,13.27,16.01,20.77,28.24,39.10,"27,600","33,310","43,200","58,730","81,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6000,"Baggage Porters, Bellhops, and Concierges",minor,"69,800",6.0,,,,,18.52,"38,530",1.2,13.37,15.33,17.43,20.79,25.68,"27,800","31,880","36,260","43,240","53,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6010,"Baggage Porters, Bellhops, and Concierges",broad,"69,800",6.0,,,,,18.52,"38,530",1.2,13.37,15.33,17.43,20.79,25.68,"27,800","31,880","36,260","43,240","53,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,detailed,"28,780",6.2,,,,,17.36,"36,100",1.6,11.88,14.51,16.75,18.89,22.89,"24,710","30,180","34,840","39,290","47,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,"41,020",6.8,,,,,19.34,"40,230",1.2,14.19,16.01,17.86,21.84,27.53,"29,510","33,300","37,150","45,440","57,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-7000,Tour and Travel Guides,minor,"46,760",2.4,,,,,19.37,"40,280",1.5,12.47,14.68,17.34,21.41,28.18,"25,930","30,530","36,060","44,520","58,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,broad,"46,760",2.4,,,,,19.37,"40,280",1.5,12.47,14.68,17.34,21.41,28.18,"25,930","30,530","36,060","44,520","58,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,detailed,"46,760",2.4,,,,,19.37,"40,280",1.5,12.47,14.68,17.34,21.41,28.18,"25,930","30,530","36,060","44,520","58,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9000,Other Personal Care and Service Workers,minor,"1,207,740",0.7,,,,,18.44,"38,340",0.6,11.25,13.77,16.68,20.77,27.58,"23,400","28,640","34,690","43,200","57,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9010,Childcare Workers,broad,"497,450",1.3,,,,,15.42,"32,070",0.7,10.79,13.00,14.60,17.41,20.80,"22,450","27,040","30,370","36,200","43,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,"497,450",1.3,,,,,15.42,"32,070",0.7,10.79,13.00,14.60,17.41,20.80,"22,450","27,040","30,370","36,200","43,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9030,Recreation and Fitness Workers,broad,"561,200",0.7,,,,,21.03,"43,740",0.7,12.00,14.63,17.79,24.05,33.37,"24,960","30,420","37,000","50,020","69,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,"279,450",1.2,,,,,24.65,"51,270",0.9,12.91,16.20,22.35,29.62,38.82,"26,840","33,700","46,480","61,610","80,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,"281,750",0.9,,,,,17.44,"36,270",0.5,11.56,14.00,16.55,19.15,23.89,"24,040","29,120","34,410","39,840","49,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9040,Residential Advisors,broad,"88,700",2.8,,,,,19.33,"40,200",0.5,13.23,15.63,18.25,22.26,26.75,"27,520","32,510","37,950","46,310","55,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,"88,700",2.8,,,,,19.33,"40,200",0.5,13.23,15.63,18.25,22.26,26.75,"27,520","32,510","37,950","46,310","55,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9090,Miscellaneous Personal Care and Service Workers,broad,"60,390",2.6,,,,,17.88,"37,190",1.6,11.64,15.18,17.78,18.12,23.08,"24,210","31,570","36,980","37,690","48,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9099,"Personal Care and Service Workers, All Other",detailed,"60,390",2.6,,,,,17.88,"37,190",1.6,11.64,15.18,17.78,18.12,23.08,"24,210","31,570","36,980","37,690","48,000",,
